session,level,subject,articles,citations,hindex,real_articles,real_citations,real_hindex,threshold_articles,threshold_citations,threshold_hindex
1,1,09-C2,15,83,6,27,211,9,12,150,6
1,1,09-C2,16,107,6,16,206,9,12,150,6
1,1,09-C2,24,246,11,34,448,13,12,150,6
1,1,09-C2,13,82,5,20,161,8,12,150,6
1,1,09-C2,18,79,4,51,132,7,12,150,6
1,1,09-C2,30,362,9,31,947,14,12,150,6
1,1,09-C2,8,0,0,28,173,8,12,150,6
1,1,09-C2,30,55,5,27,180,6,12,150,6
1,1,09-C2,12,26,3,17,297,11,12,150,6
1,1,09-C2,21,34,4,20,146,7,12,150,6
1,1,09-C2,16,650,10,16,681,10,12,150,6
1,1,09-C2,22,53,3,32,213,8,12,150,6
1,1,09-C2,13,246,8,18,229,9,12,150,6
1,1,09-C2,28,20108,63,542,19098,56,12,150,6
1,1,09-C2,30,80,6,39,494,14,12,150,6
1,1,09-C2,16,185,7,31,510,14,12,150,6
1,1,09-C2,10,145,6,39,762,15,12,150,6
1,1,09-C2,11,41,3,28,193,6,12,150,6
1,1,09-C2,14,143,7,52,519,14,12,150,6
1,1,09-C2,8,1837,23,78,2135,26,12,150,6
1,1,09-C2,0,135,5,27,488,11,12,150,6
1,1,09-C2,0,45,3,29,258,10,12,150,6
1,1,09-C2,0,105,6,27,505,12,12,150,6
1,1,09-C2,0,27,2,18,168,8,12,150,6
1,1,09-C2,4,180,7,6,804,13,12,150,6
1,1,09-C2,13,36,3,12,189,6,12,150,6
1,1,09-C2,32,340,10,29,559,12,12,150,6
1,1,09-C2,19,302,10,51,1182,22,12,150,6
1,1,09-C2,0,92,5,37,418,11,12,150,6
1,1,09-C2,0,31,3,20,140,8,12,150,6
1,1,09-C2,0,134,6,12,349,8,12,150,6
2,1,09-C2,32,2256,24,109,2514,27,12,150,6
2,1,09-C2,2,184,6,32,705,15,12,150,6
2,1,09-C2,4,184,7,59,843,18,12,150,6
2,1,09-C2,0,52,4,19,218,9,12,150,6
2,1,09-C2,0,191,8,32,500,15,12,150,6
2,1,09-C2,0,103,5,26,334,12,12,150,6
3,1,09-C2,35,79,6,19,354,11,12,150,6
3,1,09-C2,11,487,9,30,1068,15,12,150,6
3,1,09-C2,23,65,5,27,185,7,12,150,6
4,1,09-C2,35,85,5,35,372,9,12,150,6
4,1,09-C2,34,198,8,38,501,14,12,150,6
4,1,09-C2,0,73,5,28,454,14,12,150,6
4,1,09-C2,0,109,7,30,321,11,12,150,6
4,1,09-C2,0,84,5,23,298,12,12,150,6
4,1,09-C2,1,75,5,26,140,6,12,150,6
4,1,09-C2,0,70,4,31,248,9,12,150,6
4,1,09-C2,2,151,6,21,471,10,12,150,6
4,1,09-C2,6,64,4,19,254,9,12,150,6
4,1,09-C2,33,248,10,46,925,21,12,150,6
4,1,09-C2,42,5189,30,564,6558,34,12,150,6
4,1,09-C2,17,200,8,24,438,13,12,150,6
4,1,09-C2,32,123,5,57,233,8,12,150,6
4,1,09-C2,30,42,3,42,466,11,12,150,6
4,1,09-C2,18,125,7,17,299,11,12,150,6
5,1,09-C2,16,114,7,13,244,9,12,150,6
5,1,09-C2,32,135,7,29,439,12,12,150,6
5,1,09-C2,18,1309,21,68,2438,29,12,150,6
5,1,09-C2,41,57,3,46,281,10,12,150,6
5,1,09-C2,14,112,6,20,388,10,12,150,6
5,1,09-C2,45,219,7,44,978,18,12,150,6
5,1,09-C2,18,110,6,16,310,11,12,150,6
5,1,09-C2,13,22,3,13,152,6,12,150,6
5,1,09-C2,12,64,5,12,147,8,12,150,6
5,1,09-C2,12,26,3,10,173,7,12,150,6
5,1,09-C2,27,127,7,18,553,13,12,150,6
5,1,09-C2,22,246,8,29,582,12,12,150,6
5,1,09-C2,20,194,7,33,780,14,12,150,6
5,1,09-C2,22,71,5,12,191,8,12,150,6
5,1,09-C2,29,433,12,62,1318,25,12,150,6
5,1,09-C2,3,83,4,16,288,10,12,150,6
5,1,09-C2,20,216,8,38,680,15,12,150,6
5,1,09-C2,26,80,5,26,364,11,12,150,6
5,1,09-C2,14,48,4,20,299,9,12,150,6
5,1,09-C2,14,161,7,14,364,10,12,150,6
5,1,09-C2,27,87,6,27,533,13,12,150,6
5,1,09-C2,24,99,6,15,297,12,12,150,6
5,1,09-C2,20,70,4,19,289,9,12,150,6
5,1,09-C2,17,146,7,36,527,15,12,150,6
5,1,09-C2,1,168,8,32,559,14,12,150,6
5,1,09-C2,1,127,6,15,426,9,12,150,6
5,1,09-C2,17,51,4,16,144,8,12,150,6
5,1,09-C2,14,102,6,12,339,9,12,150,6
5,1,09-C2,13,54,6,14,199,9,12,150,6
5,1,09-C2,16,69,4,16,216,8,12,150,6
5,1,09-C2,14,70,4,17,309,10,12,150,6
5,1,09-C2,38,294,9,59,2114,29,12,150,6
5,1,09-C2,59,312,9,71,1036,19,12,150,6
5,1,09-C2,25,190,7,25,751,15,12,150,6
5,1,09-C2,30,81,6,19,246,9,12,150,6
5,1,09-C2,17,65,3,15,259,7,12,150,6
5,1,09-C2,23,993,15,68,1403,19,12,150,6
5,1,09-C2,0,189,9,32,624,16,12,150,6
5,1,09-C2,0,72,6,16,296,10,12,150,6
5,1,09-C2,12,164,8,30,411,15,12,150,6
5,1,09-C2,17,101,6,17,255,10,12,150,6
5,1,09-C2,4,189,6,44,925,17,12,150,6
5,1,09-C2,22,70,5,28,275,10,12,150,6
5,1,09-C2,18,279,8,64,987,17,12,150,6
5,1,09-C2,7,66,5,23,294,12,12,150,6
5,1,09-C2,25,20,3,28,185,8,12,150,6
5,1,09-C2,10,72,6,11,169,7,12,150,6
5,1,09-C2,32,320,10,54,1165,20,12,150,6
5,1,09-C2,0,340,10,35,1354,21,12,150,6
5,1,09-C2,0,73,4,10,154,7,12,150,6
5,1,09-C2,1,235,8,45,711,16,12,150,6
5,1,09-C2,12,246,8,38,474,13,12,150,6
5,1,09-C2,21,177,9,35,739,15,12,150,6
5,1,09-C2,10,62,4,26,198,8,12,150,6
5,1,09-C2,16,366,11,62,1406,20,12,150,6
1,1,09-D1,35,476,13,43,734,17,22,397,11
1,1,09-D1,5,256,10,23,416,12,22,397,11
1,1,09-D1,16,790,13,90,1888,25,22,397,11
1,1,09-D1,0,158,7,59,1391,23,22,397,11
1,1,09-D1,7,186,6,43,523,12,22,397,11
1,1,09-D1,11,63,5,25,413,13,22,397,11
1,1,09-D1,37,479,11,56,1306,20,22,397,11
1,1,09-D1,43,981,16,98,1432,21,22,397,11
1,1,09-D1,2,380,11,42,1033,17,22,397,11
1,1,09-D1,6,226,8,44,465,12,22,397,11
1,1,09-D1,0,6240,16,41,1002,16,22,397,11
1,1,09-D1,8,315,9,41,641,16,22,397,11
1,1,09-D1,9,1577,19,39,1767,20,22,397,11
1,1,09-D1,17,98,6,33,435,12,22,397,11
1,1,09-D1,30,316,9,57,719,13,22,397,11
1,1,09-D1,32,308,11,37,954,17,22,397,11
1,1,09-D1,43,703,16,126,3532,35,22,397,11
1,1,09-D1,0,674,14,56,1158,18,22,397,11
1,1,09-D1,0,368,10,57,683,15,22,397,11
1,1,09-D1,0,450,12,66,1085,20,22,397,11
1,1,09-D1,17,132,6,47,746,13,22,397,11
1,1,09-D1,40,522,14,47,1214,20,22,397,11
1,1,09-D1,2,258,8,45,828,14,22,397,11
1,1,09-D1,11,1168,17,81,2223,25,22,397,11
1,1,09-D1,0,135,7,24,1007,19,22,397,11
1,1,09-D1,15,392,11,55,817,16,22,397,11
1,1,09-D1,14,440,12,63,815,16,22,397,11
1,1,09-D1,17,126,7,29,376,13,22,397,11
1,1,09-D1,13,455,14,31,580,15,22,397,11
1,1,09-D1,10,44,5,37,920,16,22,397,11
1,1,09-D1,24,580,12,36,1727,23,22,397,11
1,1,09-D1,23,926,13,31,1759,19,22,397,11
1,1,09-D1,5,229,9,38,537,14,22,397,11
1,1,09-D1,0,565,14,76,1340,22,22,397,11
1,1,09-D1,9,204,8,39,564,13,22,397,11
1,1,09-D1,28,713,14,94,2199,28,22,397,11
1,1,09-D1,7,57,5,17,575,14,22,397,11
1,1,09-D1,40,262,9,49,548,13,22,397,11
1,1,09-D1,42,1661,21,87,2469,24,22,397,11
1,1,09-D1,18,188,8,19,461,12,22,397,11
1,1,09-D1,31,309,11,34,962,16,22,397,11
1,1,09-D1,43,160,8,52,536,13,22,397,11
1,1,09-D1,17,113,5,32,525,12,22,397,11
1,1,09-D1,31,216,8,47,508,14,22,397,11
1,1,09-D1,10,373,12,14,552,14,22,397,11
1,1,09-D1,25,745,15,72,1348,20,22,397,11
1,1,09-D1,0,397,12,33,1153,18,22,397,11
1,1,09-D1,4,386,13,26,720,16,22,397,11
1,1,09-D1,5,506,13,34,927,18,22,397,11
1,1,09-D1,3,211,8,37,570,13,22,397,11
1,1,09-D1,0,847,16,49,1152,19,22,397,11
1,1,09-D1,0,1054,17,91,1776,22,22,397,11
1,1,09-D1,1,576,14,13,1515,22,22,397,11
1,1,09-D1,44,378,11,51,766,15,22,397,11
1,1,09-D1,9,635,14,19,1653,20,22,397,11
1,1,09-D1,22,447,10,37,835,13,22,397,11
1,1,09-D1,36,889,14,43,1227,18,22,397,11
1,1,09-D1,22,1281,19,73,1878,23,22,397,11
1,1,09-D1,9,261,9,38,539,14,22,397,11
1,1,09-D1,30,251,9,36,492,14,22,397,11
1,1,09-D1,42,2768,29,132,3801,35,22,397,11
1,1,09-D1,0,323,11,18,484,14,22,397,11
1,1,09-D1,0,193,8,30,536,12,22,397,11
1,1,09-D1,0,40,5,22,319,11,22,397,11
1,1,09-D1,10,1224,19,64,2338,24,22,397,11
1,1,09-D1,11,285,11,52,1385,20,22,397,11
1,1,09-D1,34,2476,27,136,4456,37,22,397,11
2,1,09-D1,15,152,7,46,593,13,22,397,11
2,1,09-D1,30,490,10,31,727,13,22,397,11
2,1,09-D1,27,418,12,58,849,18,22,397,11
2,1,09-D1,9,1059,18,74,1985,26,22,397,11
2,1,09-D1,0,496,12,39,957,17,22,397,11
2,1,09-D1,12,1115,14,40,1503,15,22,397,11
2,1,09-D1,14,311,11,32,537,14,22,397,11
2,1,09-D1,8,145,5,39,683,12,22,397,11
2,1,09-D1,47,679,16,100,3264,34,22,397,11
2,1,09-D1,27,297,10,61,648,14,22,397,11
2,1,09-D1,4,1352,21,79,1794,25,22,397,11
2,1,09-D1,0,876,17,95,1431,19,22,397,11
3,1,09-D1,0,192,7,116,2075,26,22,397,11
3,1,09-D1,0,254,8,41,573,12,22,397,11
3,1,09-D1,6,699,15,43,1207,20,22,397,11
3,1,09-D1,11,229,7,62,810,17,22,397,11
3,1,09-D1,9,207,9,49,485,13,22,397,11
3,1,09-D1,12,3383,28,144,5129,35,22,397,11
3,1,09-D1,4,292,10,8,416,12,22,397,11
4,1,09-D1,33,608,12,69,1148,19,22,397,11
4,1,09-D1,17,184,8,37,656,17,22,397,11
4,1,09-D1,40,369,9,47,919,14,22,397,11
4,1,09-D1,31,1275,17,48,2011,22,22,397,11
4,1,09-D1,28,508,12,62,1068,18,22,397,11
4,1,09-D1,25,375,11,38,997,21,22,397,11
4,1,09-D1,20,217,7,40,462,10,22,397,11
4,1,09-D1,9,434,13,14,468,13,22,397,11
4,1,09-D1,31,1363,19,110,2135,25,22,397,11
4,1,09-D1,8,309,10,31,688,16,22,397,11
4,1,09-D1,5,1455,19,72,2685,25,22,397,11
4,1,09-D1,0,431,12,19,818,15,22,397,11
4,1,09-D1,0,165,8,24,702,14,22,397,11
4,1,09-D1,8,323,11,41,739,18,22,397,11
4,1,09-D1,17,37,4,22,259,11,22,397,11
4,1,09-D1,19,256,9,27,443,13,22,397,11
4,1,09-D1,12,50,5,27,556,14,22,397,11
4,1,09-D1,30,487,12,61,1123,19,22,397,11
4,1,09-D1,1,145,7,34,451,13,22,397,11
4,1,09-D1,12,2627,28,125,4325,38,22,397,11
5,1,09-D1,28,115,6,39,419,14,22,397,11
5,1,09-D1,22,305,11,33,1335,18,22,397,11
5,1,09-D1,18,273,9,42,554,13,22,397,11
5,1,09-D1,0,148,7,31,446,12,22,397,11
5,1,09-D1,0,73,5,21,1141,17,22,397,11
5,1,09-D1,7,382,12,32,712,17,22,397,11
5,1,09-D1,1,178,8,30,399,14,22,397,11
5,1,09-D1,0,191,10,25,439,15,22,397,11
5,1,09-D1,0,52,4,33,331,11,22,397,11
5,1,09-D1,0,337,11,56,831,18,22,397,11
5,1,09-D1,13,269,8,23,877,15,22,397,11
5,1,09-D1,24,141,7,34,670,15,22,397,11
5,1,09-D1,16,423,11,49,1399,20,22,397,11
5,1,09-D1,2,414,11,16,1180,19,22,397,11
5,1,09-D1,4,334,11,5,664,13,22,397,11
5,1,09-D1,28,273,8,50,716,18,22,397,11
5,1,09-D1,16,217,8,31,615,15,22,397,11
5,1,09-D1,16,305,10,29,662,17,22,397,11
5,1,09-D1,9,484,13,62,1188,20,22,397,11
5,1,09-D1,28,6889,34,80,9207,38,22,397,11
5,1,09-D1,12,520,11,23,1704,16,22,397,11
5,1,09-D1,25,507,12,35,1353,21,22,397,11
5,1,09-D1,38,1124,19,96,1905,25,22,397,11
5,1,09-D1,9,354,8,62,1056,16,22,397,11
5,1,09-D1,6,412,13,31,1014,18,22,397,11
5,1,09-D1,13,340,13,21,400,13,22,397,11
5,1,09-D1,26,333,10,80,1889,25,22,397,11
5,1,09-D1,14,337,11,24,521,13,22,397,11
5,1,09-D1,32,709,15,59,1406,22,22,397,11
5,1,09-D1,16,603,13,36,1101,17,22,397,11
5,1,09-D1,5,315,9,68,786,18,22,397,11
5,1,09-D1,0,386,11,32,644,16,22,397,11
5,1,09-D1,0,779,15,41,1188,19,22,397,11
5,1,09-D1,0,357,12,15,917,17,22,397,11
5,1,09-D1,7,597,14,72,1758,22,22,397,11
5,1,09-D1,0,561,13,57,1102,17,22,397,11
5,1,09-D1,0,570,13,69,1021,17,22,397,11
5,1,09-D1,0,463,10,67,1099,17,22,397,11
5,1,09-D1,0,551,12,65,996,17,22,397,11
5,1,09-D1,0,46,4,27,620,15,22,397,11
5,1,09-D1,11,381,13,36,445,13,22,397,11
5,1,09-D1,4,17,2,23,639,10,22,397,11
5,1,09-D1,22,402,11,30,386,14,22,397,11
5,1,09-D1,8,1549,20,165,3743,31,22,397,11
5,1,09-D1,3,170,9,32,673,16,22,397,11
5,1,09-D1,27,353,11,36,709,14,22,397,11
5,1,09-D1,17,554,13,59,1301,20,22,397,11
1,1,09-D2,27,320,10,48,567,16,21,422,12
1,1,09-D2,8,169,7,32,764,16,21,422,12
1,1,09-D2,10,621,13,65,1363,18,21,422,12
1,1,09-D2,0,63,3,31,1042,16,21,422,12
1,1,09-D2,17,137,8,46,488,13,21,422,12
1,1,09-D2,8,726,15,19,1653,20,21,422,12
1,1,09-D2,12,174,8,44,569,14,21,422,12
1,1,09-D2,0,264,8,69,1303,19,21,422,12
1,1,09-D2,16,209,8,35,567,13,21,422,12
1,1,09-D2,28,428,12,59,874,17,21,422,12
1,1,09-D2,20,165,8,51,523,14,21,422,12
1,1,09-D2,29,169,8,29,551,13,21,422,12
1,1,09-D2,29,775,14,63,2909,29,21,422,12
1,1,09-D2,24,126,7,29,376,13,21,422,12
1,1,09-D2,23,367,11,58,1396,20,21,422,12
1,1,09-D2,8,117,5,49,888,14,21,422,12
1,1,09-D2,11,156,7,51,627,16,21,422,12
1,1,09-D2,5,449,13,52,664,17,21,422,12
1,1,09-D2,11,18,3,24,862,13,21,422,12
1,1,09-D2,26,307,9,31,1153,18,21,422,12
1,1,09-D2,14,127,7,29,584,15,21,422,12
1,1,09-D2,40,392,11,55,817,16,21,422,12
1,1,09-D2,13,241,9,20,682,12,21,422,12
1,1,09-D2,13,134,4,24,713,12,21,422,12
1,1,09-D2,15,199,8,24,467,11,21,422,12
1,1,09-D2,27,479,11,56,1306,20,21,422,12
1,1,09-D2,17,98,5,47,579,14,21,422,12
2,1,09-D2,32,679,16,100,3264,34,21,422,12
2,1,09-D2,10,464,13,75,1936,27,21,422,12
2,1,09-D2,7,256,10,33,470,15,21,422,12
2,1,09-D2,16,81,7,24,1042,13,21,422,12
2,1,09-D2,25,474,12,71,1758,26,21,422,12
2,1,09-D2,0,136,6,63,589,14,21,422,12
2,1,09-D2,0,101,7,41,639,15,21,422,12
2,1,09-D2,0,118,7,34,717,19,21,422,12
3,1,09-D2,7,525,10,25,1152,16,21,422,12
4,1,09-D2,9,369,9,47,919,14,21,422,12
4,1,09-D2,42,2629,28,126,4340,38,21,422,12
4,1,09-D2,0,17,2,23,619,10,21,422,12
4,1,09-D2,19,256,9,32,429,12,21,422,12
4,1,09-D2,58,608,12,69,1148,19,21,422,12
4,1,09-D2,6,284,6,27,1240,20,21,422,12
4,1,09-D2,29,287,9,29,598,15,21,422,12
4,1,09-D2,32,1249,15,42,2131,19,21,422,12
4,1,09-D2,20,117,7,42,485,13,21,422,12
4,1,09-D2,16,283,9,24,836,13,21,422,12
4,1,09-D2,14,145,7,34,451,13,21,422,12
4,1,09-D2,2,316,11,45,537,12,21,422,12
4,1,09-D2,8,231,9,69,1302,23,21,422,12
5,1,09-D2,15,142,7,33,449,15,21,422,12
5,1,09-D2,14,809,17,43,1875,24,21,422,12
5,1,09-D2,12,1346,19,57,2225,22,21,422,12
5,1,09-D2,15,447,11,46,731,14,21,422,12
5,1,09-D2,0,431,12,62,1528,24,21,422,12
5,1,09-D2,0,121,8,34,743,16,21,422,12
5,1,09-D2,0,500,11,51,1323,19,21,422,12
5,1,09-D2,0,284,10,48,1106,22,21,422,12
5,1,09-D2,0,523,13,78,2182,28,21,422,12
5,1,09-D2,0,278,9,34,656,14,21,422,12
5,1,09-D2,0,167,8,42,826,16,21,422,12
5,1,09-D2,0,342,10,32,514,12,21,422,12
5,1,09-D2,12,43,3,37,356,13,21,422,12
5,1,09-D2,16,389,12,43,1070,20,21,422,12
5,1,09-D2,8,300,9,44,971,19,21,422,12
5,1,09-D2,0,666,13,52,1811,26,21,422,12
5,1,09-D2,0,231,9,25,811,17,21,422,12
5,1,09-D2,0,170,9,32,673,16,21,422,12
5,1,09-D2,0,187,9,52,994,19,21,422,12
5,1,09-D2,0,226,9,49,633,16,21,422,12
5,1,09-D2,1,182,8,31,370,12,21,422,12
5,1,09-D2,11,433,12,62,1318,25,21,422,12
5,1,09-D2,28,302,9,70,1016,19,21,422,12
5,1,09-D2,11,96,7,25,1168,13,21,422,12
5,1,09-D2,23,355,13,22,402,13,21,422,12
5,1,09-D2,25,1472,20,73,3248,30,21,422,12
5,1,09-D2,0,91,6,14,606,13,21,422,12
2,1,09-D3,15,529,15,34,1085,20,20,529,14
2,1,09-D3,28,353,8,45,1893,20,20,529,14
2,1,09-D3,25,136,7,52,655,15,20,529,14
2,1,09-D3,32,397,12,38,1734,21,20,529,14
2,1,09-D3,14,105,7,32,1163,16,20,529,14
2,1,09-D3,30,270,9,37,654,15,20,529,14
3,1,09-D3,31,423,11,56,1170,18,20,529,14
3,1,09-D3,37,443,11,66,966,18,20,529,14
3,1,09-D3,0,164,8,51,950,19,20,529,14
4,1,09-D3,7,190,8,32,585,14,20,529,14
4,1,09-D3,14,104,7,19,711,14,20,529,14
4,1,09-D3,40,231,9,69,1301,23,20,529,14
4,1,09-D3,34,369,9,47,919,14,20,529,14
4,1,09-D3,28,145,7,34,451,13,20,529,14
4,1,09-D3,20,314,11,54,1009,19,20,529,14
4,1,09-D3,17,481,11,88,1450,20,20,529,14
5,1,09-D3,15,35,3,41,606,15,20,529,14
5,1,09-D3,13,209,8,31,560,13,20,529,14
5,1,09-D3,24,202,8,33,859,17,20,529,14
5,1,09-D3,34,252,9,66,914,19,20,529,14
5,1,09-D3,22,410,9,49,1405,20,20,529,14
5,1,09-D3,15,641,13,87,2350,30,20,529,14
5,1,09-D3,11,430,11,44,1197,19,20,529,14
5,1,09-D3,1,62,2,28,630,14,20,529,14
5,1,09-D3,36,356,10,77,1589,24,20,529,14
5,1,09-D3,0,20,3,32,572,14,20,529,14
5,1,09-D3,18,337,10,69,1766,26,20,529,14
5,1,09-D3,11,98,6,40,537,15,20,529,14
5,1,09-D3,16,243,9,26,832,18,20,529,14
5,1,09-D3,21,876,17,114,3865,39,20,529,14
5,1,09-D3,15,56,4,37,575,14,20,529,14
5,1,09-D3,23,356,9,28,950,15,20,529,14
5,1,09-D3,13,741,12,23,1702,16,20,529,14
5,1,09-D3,18,170,9,32,674,16,20,529,14
5,1,09-D3,18,568,13,19,816,18,20,529,14
1,1,09-E1,1,352,9,35,762,15,18,279,9
1,1,09-E1,6,345,11,60,485,14,18,279,9
1,1,09-E1,0,1871,24,78,2135,26,18,279,9
1,1,09-E1,15,853,16,101,1721,24,18,279,9
1,1,09-E1,9,281,8,11,310,9,18,279,9
1,1,09-E1,9,137,7,17,348,12,18,279,9
1,1,09-E1,24,755,16,73,942,18,18,279,9
1,1,09-E1,0,1199,19,40,1553,21,18,279,9
1,1,09-E1,0,324,9,34,716,12,18,279,9
1,1,09-E1,0,1153,16,48,1684,20,18,279,9
1,1,09-E1,10,211,6,41,352,9,18,279,9
1,1,09-E1,6,606,12,32,605,12,18,279,9
1,1,09-E1,0,324,11,25,501,14,18,279,9
1,1,09-E1,0,422,11,26,818,13,18,279,9
1,1,09-E1,0,456,10,28,505,10,18,279,9
1,1,09-E1,0,796,14,34,883,16,18,279,9
1,1,09-E1,0,261,9,25,356,12,18,279,9
1,1,09-E1,0,314,10,37,475,13,18,279,9
1,1,09-E1,11,517,11,42,664,13,18,279,9
1,1,09-E1,1,243,8,18,316,9,18,279,9
1,1,09-E1,11,371,12,38,473,13,18,279,9
1,1,09-E1,5,649,14,42,954,18,18,279,9
1,1,09-E1,8,168,9,17,372,12,18,279,9
2,1,09-E1,6,440,13,46,667,17,18,279,9
2,1,09-E1,0,83,5,34,764,15,18,279,9
3,1,09-E1,13,1586,12,32,2176,16,18,279,9
3,1,09-E1,0,733,14,27,1079,16,18,279,9
4,1,09-E1,0,205,8,24,329,9,18,279,9
4,1,09-E1,0,291,9,11,513,12,18,279,9
4,1,09-E1,0,205,9,19,462,13,18,279,9
4,1,09-E1,0,442,12,26,573,14,18,279,9
4,1,09-E1,1,435,12,40,522,14,18,279,9
5,1,09-E1,17,429,11,55,717,14,18,279,9
5,1,09-E1,0,298,10,32,385,11,18,279,9
5,1,09-E1,0,906,18,79,1423,21,18,279,9
5,1,09-E1,0,258,8,21,447,10,18,279,9
5,1,09-E1,3,662,12,38,642,14,18,279,9
5,1,09-E1,0,583,13,39,812,16,18,279,9
5,1,09-E1,0,732,15,36,1317,20,18,279,9
5,1,09-E1,0,575,15,44,750,18,18,279,9
5,1,09-E1,0,512,11,48,1036,17,18,279,9
5,1,09-E1,0,288,10,56,925,17,18,279,9
5,1,09-E1,0,1715,22,75,1984,24,18,279,9
5,1,09-E1,1,2641,21,47,4792,28,18,279,9
5,1,09-E1,3,437,10,46,487,11,18,279,9
5,1,09-E1,9,190,8,27,215,9,18,279,9
5,1,09-E1,12,268,9,38,409,11,18,279,9
5,1,09-E1,0,455,12,38,808,17,18,279,9
5,1,09-E1,0,547,13,34,961,18,18,279,9
5,1,09-E1,0,244,8,21,450,11,18,279,9
5,1,09-E1,3,217,9,28,373,11,18,279,9
5,1,09-E1,0,352,11,35,444,13,18,279,9
5,1,09-E1,0,453,12,67,730,16,18,279,9
5,1,09-E1,0,334,9,27,444,11,18,279,9
5,1,09-E1,7,277,9,27,384,13,18,279,9
5,1,09-E1,22,465,11,90,691,15,18,279,9
1,1,09-E2,0,433,12,8,476,11,10,332,10
1,1,09-E2,0,574,10,10,903,15,10,332,10
1,1,09-E2,3,446,11,26,561,13,10,332,10
1,1,09-E2,5,584,13,29,782,16,10,332,10
1,1,09-E2,6,719,14,37,1110,16,10,332,10
1,1,09-E2,4,306,9,21,439,12,10,332,10
1,1,09-E2,1,365,10,21,373,10,10,332,10
1,1,09-E2,4,336,9,13,334,11,10,332,10
1,1,09-E2,4,503,13,24,699,17,10,332,10
1,1,09-E2,5,776,15,23,753,16,10,332,10
1,1,09-E2,0,347,11,60,485,14,10,332,10
1,1,09-E2,0,271,9,15,627,12,10,332,10
1,1,09-E2,0,1223,19,26,1110,19,10,332,10
1,1,09-E2,0,572,15,24,611,15,10,332,10
1,1,09-E2,5,1319,18,38,1639,19,10,332,10
2,1,09-E2,14,353,10,14,398,12,10,332,10
2,1,09-E2,9,332,10,40,750,15,10,332,10
3,1,09-E2,4,178,7,25,406,11,10,332,10
3,1,09-E2,18,627,15,37,1278,20,10,332,10
3,1,09-E2,1,380,11,25,807,17,10,332,10
4,1,09-E2,16,343,10,19,866,13,10,332,10
4,1,09-E2,11,269,9,13,521,13,10,332,10
4,1,09-E2,25,386,9,28,825,17,10,332,10
4,1,09-E2,19,337,10,29,686,15,10,332,10
4,1,09-E2,5,292,7,8,448,11,10,332,10
4,1,09-E2,16,548,13,35,708,14,10,332,10
4,1,09-E2,2,679,12,24,825,13,10,332,10
4,1,09-E2,3,527,11,22,739,13,10,332,10
4,1,09-E2,7,456,10,13,577,11,10,332,10
5,1,09-E2,16,449,12,23,742,18,10,332,10
5,1,09-E2,5,1615,21,22,1965,23,10,332,10
5,1,09-E2,17,214,9,17,425,14,10,332,10
5,1,09-E2,7,904,11,8,1111,12,10,332,10
5,1,09-E2,20,1176,18,32,2038,22,10,332,10
5,1,09-E2,4,575,13,39,812,16,10,332,10
5,1,09-E2,1,524,11,8,853,14,10,332,10
5,1,09-E2,7,391,10,25,727,16,10,332,10
5,1,09-E2,0,479,11,12,780,13,10,332,10
5,1,09-E2,0,478,13,24,942,17,10,332,10
5,1,09-E2,7,308,10,8,577,10,10,332,10
5,1,09-E2,24,344,11,43,631,15,10,332,10
5,1,09-E2,12,364,12,14,530,13,10,332,10
5,1,09-E2,0,809,17,43,1875,24,10,332,10
5,1,09-E2,6,146,7,12,272,10,10,332,10
5,1,09-E2,10,68,5,16,455,12,10,332,10
5,1,09-E2,20,555,14,31,822,16,10,332,10
5,1,09-E2,4,1653,19,21,1695,21,10,332,10
5,1,09-E2,0,460,12,18,798,15,10,332,10
5,1,09-E2,10,285,9,27,574,13,10,332,10
5,1,09-E2,8,189,9,20,335,12,10,332,10
5,1,09-E2,8,241,8,25,598,13,10,332,10
5,1,09-E2,4,907,15,38,1283,16,10,332,10
5,1,09-E2,0,244,8,20,450,11,10,332,10
5,1,09-E2,0,2734,25,123,4299,33,10,332,10
5,1,09-E2,0,410,9,15,646,14,10,332,10
5,1,09-E2,1,408,12,13,519,12,10,332,10
5,1,09-E2,4,292,10,16,416,11,10,332,10
5,1,09-E2,15,500,13,19,723,15,10,332,10
5,1,09-E2,7,363,9,15,446,10,10,332,10
5,1,09-E2,0,665,10,13,522,10,10,332,10
1,1,09-E3,17,601,12,57,808,16,20,385,11
1,1,09-E3,4,1082,14,28,1067,15,20,385,11
1,1,09-E3,7,410,11,33,631,14,20,385,11
1,1,09-E3,5,408,9,20,577,11,20,385,11
1,1,09-E3,2,476,13,28,697,16,20,385,11
1,1,09-E3,3,586,14,46,920,17,20,385,11
1,1,09-E3,0,621,13,30,738,15,20,385,11
1,1,09-E3,0,97,5,28,359,11,20,385,11
1,1,09-E3,0,309,10,11,479,12,20,385,11
1,1,09-E3,5,525,13,36,837,17,20,385,11
1,1,09-E3,2,413,11,29,617,14,20,385,11
1,1,09-E3,11,332,9,33,526,12,20,385,11
1,1,09-E3,17,450,10,37,835,13,20,385,11
1,1,09-E3,7,138,5,8,95,5,20,385,11
1,1,09-E3,13,548,14,21,626,16,20,385,11
1,1,09-E3,8,398,11,29,527,14,20,385,11
1,1,09-E3,0,693,14,90,1035,16,20,385,11
1,1,09-E3,11,234,10,23,395,13,20,385,11
1,1,09-E3,18,316,10,50,613,14,20,385,11
