session,level,subject,articles,citations,hindex,real_articles,real_citations,real_hindex,threshold_articles,threshold_citations,threshold_hindex
5,2,06-N1,5,84,4,6,175,7,9,175,7
5,2,06-N1,15,262,12,22,498,13,9,175,7
5,2,06-N1,9,208,9,24,433,12,9,175,7
5,2,06-N1,19,291,11,24,417,11,9,175,7
5,2,06-N1,12,105,6,15,193,8,9,175,7
5,2,06-N1,17,396,12,18,539,14,9,175,7
5,2,06-N1,0,100,8,13,140,8,9,175,7
5,2,06-N1,7,54,5,12,569,13,9,175,7
5,2,06-N1,10,179,9,13,366,11,9,175,7
5,2,06-N1,11,125,6,12,220,8,9,175,7
5,2,06-N1,9,47,4,19,133,8,9,175,7
5,2,06-N1,28,161,7,34,188,9,9,175,7
5,2,06-N1,11,108,7,15,186,7,9,175,7
5,2,06-N1,29,267,9,52,358,11,9,175,7
5,2,06-N1,3,275,10,20,771,16,9,175,7
5,2,06-N1,8,1501,16,14,1205,14,9,175,7
5,2,06-N1,13,299,11,22,599,15,9,175,7
5,2,06-N1,10,249,9,23,377,10,9,175,7
5,2,06-N1,20,279,7,29,494,9,9,175,7
5,2,06-N1,13,210,8,25,360,11,9,175,7
5,2,06-N1,6,472,14,7,573,13,9,175,7
5,2,06-N1,10,74,5,14,175,8,9,175,7
5,2,06-N1,8,408,10,15,856,14,9,175,7
5,2,06-N1,8,773,9,9,1143,11,9,175,7
5,2,06-N1,12,545,11,18,711,12,9,175,7
5,2,06-N1,12,108,6,20,173,8,9,175,7
5,2,06-N1,3,59,4,11,287,10,9,175,7
5,2,06-N1,15,233,8,19,378,11,9,175,7
5,2,06-N1,10,68,5,16,599,11,9,175,7
5,2,06-N1,4,123,7,9,190,8,9,175,7
5,2,06-N1,13,73,5,15,170,7,9,175,7
5,2,06-N1,25,159,8,41,286,10,9,175,7
5,2,06-N1,16,355,8,22,196,9,9,175,7
5,2,06-N1,12,95,5,22,336,11,9,175,7
5,2,06-N1,19,570,11,29,1021,15,9,175,7
5,2,06-N1,4,160,7,13,306,10,9,175,7
5,2,06-N1,8,187,7,16,321,9,9,175,7
5,2,06-N1,9,180,8,13,257,9,9,175,7
5,2,06-N1,9,172,6,12,200,7,9,175,7
5,2,06-N1,7,86,5,60,1224,18,9,175,7
5,2,06-N1,14,812,11,16,927,12,9,175,7
5,2,06-N1,13,793,15,31,1807,20,9,175,7
5,2,06-N1,8,377,11,19,795,15,9,175,7
5,2,06-N1,16,287,9,27,631,15,9,175,7
5,2,06-N1,12,271,7,24,545,11,9,175,7
5,2,06-N1,9,97,7,10,141,7,9,175,7
5,2,06-N1,10,130,7,38,1154,21,9,175,7
5,2,06-N1,11,148,7,13,207,9,9,175,7
5,2,06-N1,10,278,9,15,773,16,9,175,7
5,2,06-N1,4,89,3,7,635,11,9,175,7
5,2,06-N1,17,153,5,17,215,6,9,175,7
5,2,06-N1,18,348,11,22,478,14,9,175,7
5,2,06-N1,11,175,7,17,255,8,9,175,7
5,2,06-N1,15,280,9,22,491,10,9,175,7
5,2,06-N1,3,120,7,13,381,10,9,175,7
5,2,06-N1,10,157,7,13,208,9,9,175,7
5,2,06-N1,10,503,10,11,744,10,9,175,7
5,2,06-N1,4,133,6,12,201,7,9,175,7
5,2,06-N1,8,117,7,12,303,9,9,175,7
5,2,06-N1,28,204,10,35,711,18,9,175,7
5,2,06-N1,12,142,8,18,202,10,9,175,7
5,2,06-N1,13,396,11,42,613,12,9,175,7
5,2,06-N1,10,261,8,12,459,10,9,175,7
5,2,06-N1,26,217,8,32,434,12,9,175,7
5,2,06-N1,29,99,6,40,258,9,9,175,7
5,2,06-N1,21,172,8,34,228,10,9,175,7
5,2,06-N1,13,655,14,30,888,16,9,175,7
5,2,06-N1,4,75,5,9,318,11,9,175,7
5,2,06-N1,6,105,6,12,184,7,9,175,7
5,2,06-N1,10,213,7,12,393,8,9,175,7
5,2,06-N1,8,370,9,13,645,12,9,175,7
5,2,06-N1,21,509,14,22,584,15,9,175,7
5,2,06-N1,26,263,8,39,669,17,9,175,7
5,2,06-N1,21,308,10,32,791,17,9,175,7
5,2,06-N1,16,104,5,17,292,8,9,175,7
5,2,06-N1,10,192,6,14,235,9,9,175,7
5,2,06-N1,18,595,14,24,660,12,9,175,7
5,2,06-N1,11,206,8,10,274,9,9,175,7
5,2,06-N1,19,186,8,22,235,9,9,175,7
5,2,06-N1,11,164,7,18,455,11,9,175,7
5,2,06-N1,21,643,16,41,1002,18,9,175,7
5,2,06-N1,13,225,6,27,360,9,9,175,7
5,2,06-N1,6,349,11,9,522,14,9,175,7
5,2,06-N1,9,443,10,15,441,9,9,175,7
5,2,06-N1,10,160,8,13,215,8,9,175,7
5,2,06-N1,12,43,5,14,263,9,9,175,7
5,2,06-N1,7,130,7,11,173,9,9,175,7
5,2,06-N1,12,475,13,20,702,15,9,175,7
5,2,06-N1,12,1062,14,17,1190,16,9,175,7
5,2,06-N1,1,32,2,10,113,5,9,175,7
5,2,06-N1,13,170,7,26,267,8,9,175,7
5,2,06-N1,6,23,2,22,499,14,9,175,7
5,2,06-N1,10,153,7,20,381,14,9,175,7
5,2,06-N1,23,451,9,50,288,10,9,175,7
5,2,06-N1,13,81,4,24,275,8,9,175,7
5,2,06-N1,0,23,2,20,252,8,9,175,7
5,2,06-N1,24,159,7,24,228,7,9,175,7
5,2,06-N1,20,391,11,34,934,18,9,175,7
5,2,06-N1,15,129,6,22,161,8,9,175,7
5,2,06-N1,11,120,5,13,251,7,9,175,7
5,2,06-N1,12,364,9,13,520,11,9,175,7
5,2,06-N1,11,36,3,21,254,10,9,175,7
5,2,06-N1,7,42,3,12,331,11,9,175,7
5,2,06-N1,9,81,5,9,326,8,9,175,7
5,2,06-N1,21,370,11,27,692,13,9,175,7
5,2,06-N1,14,655,14,18,1068,20,9,175,7
5,2,06-N1,14,992,11,16,1384,13,9,175,7
5,2,06-N1,12,264,8,18,535,13,9,175,7
5,2,06-N1,18,196,9,21,236,10,9,175,7
5,2,06-N1,13,220,8,19,316,11,9,175,7
5,2,06-N1,8,539,10,15,661,11,9,175,7
5,2,06-N1,5,246,7,15,655,14,9,175,7
5,2,06-N1,17,156,7,23,461,13,9,175,7
5,2,06-N1,21,533,13,53,1159,19,9,175,7
5,2,06-N1,11,251,8,12,330,10,9,175,7
5,2,06-N1,16,461,11,19,610,12,9,175,7
5,2,06-N1,18,529,12,25,2663,22,9,175,7
5,2,06-N1,10,97,6,12,149,7,9,175,7
5,2,06-N1,9,125,5,12,273,8,9,175,7
5,2,06-N1,19,282,10,23,452,13,9,175,7
5,2,06-N1,13,368,10,18,592,12,9,175,7
5,2,06-N1,2,207,9,15,694,14,9,175,7
5,2,06-N1,2,139,7,4,242,9,9,175,7
5,2,06-N1,7,514,11,10,625,12,9,175,7
5,2,06-N1,16,307,11,32,534,14,9,175,7
5,2,06-N1,0,2379,14,12,3659,14,9,175,7
5,2,06-N1,6,135,6,10,268,8,9,175,7
5,2,06-N1,16,249,8,24,358,9,9,175,7
5,2,06-N1,12,204,8,44,375,10,9,175,7
5,2,06-N1,1,123,3,10,296,9,9,175,7
5,2,06-N1,8,1696,21,28,2940,26,9,175,7
5,2,06-N1,4,84,6,10,192,9,9,175,7
5,2,06-N1,17,257,9,22,472,14,9,175,7
5,2,06-N1,9,167,6,12,280,8,9,175,7
5,2,06-N1,8,28,3,8,28,3,9,175,7
5,2,06-N1,40,276,10,38,280,10,9,175,7
5,2,06-N1,16,264,10,19,480,13,9,175,7
5,2,06-N1,10,207,8,26,549,14,9,175,7
5,2,06-N1,23,213,8,32,372,10,9,175,7
5,2,06-N1,3,173,7,12,491,13,9,175,7
5,2,06-N1,4,471,8,11,618,9,9,175,7
5,2,06-N1,13,301,9,18,368,12,9,175,7
5,2,06-N1,5,12,2,6,14,2,9,175,7
5,2,06-N1,30,280,10,57,444,12,9,175,7
5,2,06-N1,4,153,6,7,287,9,9,175,7
5,2,06-N1,15,118,6,19,163,8,9,175,7
5,2,06-N1,11,187,6,13,213,6,9,175,7
5,2,06-N1,1,101,3,9,315,9,9,175,7
5,2,06-N1,17,328,10,22,528,13,9,175,7
5,2,06-N1,21,706,14,82,1247,19,9,175,7
5,2,06-N1,0,165,7,12,193,8,9,175,7
5,2,06-N1,3,52,3,47,1034,18,9,175,7
5,2,06-N1,11,217,8,15,399,11,9,175,7
5,2,06-N1,10,181,8,13,290,10,9,175,7
5,2,06-N1,21,286,10,32,662,16,9,175,7
5,2,06-N1,7,118,7,9,125,7,9,175,7
5,2,06-N1,5,1055,12,7,1518,16,9,175,7
5,2,06-N1,18,160,6,22,232,7,9,175,7
5,2,06-N1,22,536,13,32,908,17,9,175,7
5,2,06-N1,15,295,10,21,528,14,9,175,7
5,2,06-N1,12,230,9,25,879,18,9,175,7
5,2,06-N1,12,169,5,15,366,8,9,175,7
5,2,06-N1,13,37,4,19,455,10,9,175,7
5,2,06-N1,18,182,5,55,292,8,9,175,7
5,2,06-N1,5,99,7,9,199,9,9,175,7
5,2,06-N1,14,224,10,14,397,12,9,175,7
5,2,06-N1,13,617,14,20,1395,18,9,175,7
5,2,06-N1,8,255,9,15,295,9,9,175,7
5,2,06-N1,13,391,10,30,652,11,9,175,7
5,2,06-N1,2,235,11,20,512,14,9,175,7
5,2,06-N1,4,724,12,17,1146,15,9,175,7
5,2,06-N1,7,163,6,9,233,9,9,175,7
5,2,06-N1,10,335,10,13,512,12,9,175,7
5,2,06-N1,4,52,4,12,206,8,9,175,7
5,2,06-N1,10,678,12,14,1065,15,9,175,7
5,2,06-N1,14,256,7,23,434,11,9,175,7
5,2,06-N1,10,78,6,11,143,7,9,175,7
5,2,06-N1,14,186,7,14,284,11,9,175,7
5,2,06-N1,17,387,12,18,680,17,9,175,7
5,2,06-N1,15,310,11,18,390,11,9,175,7
5,2,06-N1,24,332,11,38,728,15,9,175,7
5,2,06-N1,7,70,5,9,695,9,9,175,7
5,2,06-N1,10,104,6,16,180,7,9,175,7
5,2,06-N1,8,129,7,11,200,8,9,175,7
5,2,06-N1,8,118,7,14,143,9,9,175,7
5,2,06-N1,26,459,12,61,1074,16,9,175,7
5,2,06-N1,14,71,5,13,191,7,9,175,7
5,2,06-N1,8,197,8,9,270,9,9,175,7
5,2,06-N1,10,623,11,15,975,14,9,175,7
5,2,06-N1,9,50,5,21,224,8,9,175,7
5,2,06-N1,19,482,12,39,773,15,9,175,7
5,2,06-N1,0,9,1,20,789,13,9,175,7
5,2,06-N1,13,91,5,22,611,14,9,175,7
5,2,06-N1,22,532,13,27,752,16,9,175,7
5,2,06-N1,16,222,8,38,426,11,9,175,7
5,2,06-N1,14,228,9,16,247,8,9,175,7
5,2,06-N1,17,172,8,23,311,11,9,175,7
5,2,06-N1,1,0,0,1,0,0,9,175,7
5,2,06-N1,9,163,6,12,312,8,9,175,7
5,2,06-N1,12,212,8,16,353,10,9,175,7
5,2,06-N1,15,377,10,22,1882,21,9,175,7
5,2,06-N1,21,299,7,37,624,10,9,175,7
5,2,06-N1,6,316,9,12,1210,13,9,175,7
5,2,06-N1,11,73,6,14,103,7,9,175,7
5,2,06-N1,13,90,6,21,207,9,9,175,7
5,2,06-N1,12,143,7,16,163,8,9,175,7
5,2,06-N1,21,124,7,24,248,9,9,175,7
5,2,06-N1,16,164,9,25,287,11,9,175,7
5,2,06-N1,26,336,9,29,497,12,9,175,7
5,2,06-N1,14,649,16,21,638,13,9,175,7
5,2,06-N1,11,212,8,13,337,11,9,175,7
5,2,06-N1,14,527,13,22,784,16,9,175,7
5,2,06-N1,4,432,7,5,435,6,9,175,7
5,2,06-N1,10,86,6,30,289,10,9,175,7
5,2,06-N1,7,193,10,13,356,13,9,175,7
5,2,06-N1,12,134,8,19,197,8,9,175,7
5,2,06-N1,17,178,9,20,217,9,9,175,7
5,2,06-N1,12,251,8,23,573,14,9,175,7
5,2,06-N1,12,438,12,28,682,14,9,175,7
5,2,06-N1,3,194,8,12,203,9,9,175,7
5,2,06-N1,6,59,5,12,304,11,9,175,7
5,2,06-N1,15,577,15,20,904,19,9,175,7
5,2,06-N1,12,405,10,25,669,15,9,175,7
5,2,06-N1,15,144,8,24,294,11,9,175,7
5,2,06-N1,11,187,10,16,411,13,9,175,7
5,2,06-N1,9,416,13,15,787,16,9,175,7
5,2,06-N1,5,504,12,6,829,16,9,175,7
5,2,06-N1,12,1206,9,16,1709,12,9,175,7
5,2,06-N1,4,11,3,21,350,10,9,175,7
5,2,06-N1,12,175,6,15,369,9,9,175,7
5,2,06-N1,34,158,7,33,280,10,9,175,7
5,2,06-N1,13,418,10,14,382,11,9,175,7
5,2,06-N1,8,100,6,11,158,8,9,175,7
5,2,06-N1,8,118,7,14,196,8,9,175,7
5,2,06-N1,9,158,9,10,282,11,9,175,7
5,2,06-N1,9,149,7,23,409,11,9,175,7
5,2,06-N1,19,1881,15,27,2767,19,9,175,7
5,2,06-N1,5,870,10,14,1143,11,9,175,7
5,2,06-N1,13,913,16,70,1605,22,9,175,7
5,2,06-N1,0,350,8,17,400,7,9,175,7
5,2,06-N1,0,547,13,10,991,19,9,175,7
5,2,06-N1,1,287,7,17,659,13,9,175,7
5,2,06-N1,6,220,9,11,392,14,9,175,7
5,2,06-N1,0,0,0,8,294,7,9,175,7
5,2,06-N1,14,1107,11,19,1496,13,9,175,7
5,2,06-N1,12,302,11,15,429,11,9,175,7
5,2,06-N1,11,352,9,14,375,9,9,175,7
5,2,06-N1,5,47,4,12,402,10,9,175,7
5,2,06-N1,32,550,11,36,900,14,9,175,7
5,2,06-N1,9,114,8,13,184,10,9,175,7
5,2,06-N1,17,493,13,37,1013,18,9,175,7
5,2,06-N1,5,138,7,43,1843,25,9,175,7
5,2,06-N1,14,98,6,24,276,11,9,175,7
5,2,06-N1,12,88,6,12,160,7,9,175,7
5,2,06-N1,1,0,0,30,117,5,9,175,7
5,2,06-N1,6,250,7,9,348,8,9,175,7
5,2,06-N1,11,277,7,11,226,7,9,175,7
5,2,06-N1,13,223,8,22,397,11,9,175,7
5,2,06-N1,6,242,8,11,350,10,9,175,7
5,2,06-N1,32,563,14,47,878,17,9,175,7
5,2,06-N1,6,299,7,9,503,9,9,175,7
5,2,06-N1,18,109,7,29,2053,22,9,175,7
5,2,06-N1,5,467,10,8,659,10,9,175,7
5,2,06-N1,14,340,9,17,506,12,9,175,7
5,2,06-N1,10,176,9,20,290,11,9,175,7
5,2,06-N1,13,87,6,19,145,9,9,175,7
5,2,06-N1,27,54,4,33,176,6,9,175,7
1,2,06-N2,1,60,4,10,155,7,8,90,6
1,2,06-N2,33,207,7,40,397,10,8,90,6
1,2,06-N2,16,118,6,22,144,7,8,90,6
1,2,06-N2,18,69,5,22,151,9,8,90,6
1,2,06-N2,5,55,3,21,202,8,9,100,6
1,2,06-N2,15,42,4,17,97,6,8,90,6
1,2,06-N2,15,209,7,23,309,9,8,90,6
1,2,06-N2,1,2,1,2,4,1,8,90,6
1,2,06-N2,11,52,5,15,83,6,8,90,6
1,2,06-N2,13,164,5,16,199,6,8,90,6
1,2,06-N2,15,237,9,20,488,13,9,100,6
1,2,06-N2,8,38,4,17,169,8,9,100,6
1,2,06-N2,18,324,12,25,617,15,9,100,6
1,2,06-N2,19,208,8,19,367,12,9,100,6
1,2,06-N2,18,94,5,25,247,7,9,100,6
1,2,06-N2,9,390,9,11,661,11,9,100,6
1,2,06-N2,4,22,2,8,213,6,9,100,6
1,2,06-N2,62,266,9,86,636,14,8,90,6
1,2,06-N2,12,116,6,14,155,7,9,100,6
1,2,06-N2,5,310,9,4,470,10,9,100,6
1,2,06-N2,9,40,4,11,106,6,9,100,6
1,2,06-N2,16,89,6,32,431,10,9,100,6
1,2,06-N2,16,169,8,34,1254,23,9,100,6
1,2,06-N2,2,138,7,14,242,10,9,100,6
1,2,06-N2,5,324,7,5,454,7,9,100,6
1,2,06-N2,13,1391,16,18,1357,18,9,100,6
1,2,06-N2,15,129,8,22,510,11,9,100,6
1,2,06-N2,14,174,8,17,259,10,9,100,6
1,2,06-N2,6,270,3,8,353,3,8,90,6
1,2,06-N2,15,75,4,18,385,11,9,100,6
1,2,06-N2,7,355,7,9,220,5,9,100,6
1,2,06-N2,8,14,3,17,175,7,8,90,6
1,2,06-N2,21,297,10,31,676,15,9,100,6
1,2,06-N2,27,155,7,30,196,7,8,90,6
1,2,06-N2,7,703,15,20,1228,20,9,100,6
1,2,06-N2,9,38,3,14,140,7,9,100,6
1,2,06-N2,19,215,9,26,406,11,8,90,6
1,2,06-N2,19,133,7,25,229,8,9,100,6
1,2,06-N2,18,270,8,24,159,9,8,90,6
1,2,06-N2,16,501,12,34,1150,19,9,100,6
1,2,06-N2,26,461,11,34,694,13,9,100,6
1,2,06-N2,16,279,8,22,440,10,9,100,6
1,2,06-N2,13,44,4,23,210,8,8,90,6
1,2,06-N2,11,45,4,19,186,6,9,100,6
1,2,06-N2,7,105,5,14,203,9,8,90,6
1,2,06-N2,17,174,8,17,280,11,8,90,6
1,2,06-N2,6,120,2,10,300,9,9,100,6
1,2,06-N2,10,100,6,14,188,8,9,100,6
1,2,06-N2,7,70,3,12,155,7,8,90,6
1,2,06-N2,6,15,3,26,128,6,8,90,6
1,2,06-N2,16,62,4,13,141,6,8,90,6
1,2,06-N2,3,78,5,9,105,6,8,90,6
1,2,06-N2,9,80,6,14,181,9,9,100,6
1,2,06-N2,10,32,2,15,149,7,9,100,6
1,2,06-N2,10,33,4,23,220,10,8,90,6
1,2,06-N2,11,69,5,17,259,11,9,100,6
1,2,06-N2,7,92,5,11,123,6,9,100,6
1,2,06-N2,30,293,10,40,553,13,8,90,6
1,2,06-N2,17,98,5,20,171,6,9,100,6
1,2,06-N2,17,461,12,31,660,13,9,100,6
1,2,06-N2,10,51,5,15,132,7,9,100,6
1,2,06-N2,5,31,2,8,129,7,9,100,6
1,2,06-N2,7,100,6,12,145,7,9,100,6
1,2,06-N2,7,365,8,12,565,11,9,100,6
1,2,06-N2,18,58,5,26,142,7,8,90,6
1,2,06-N2,7,195,7,12,354,9,9,100,6
1,2,06-N2,7,146,8,10,303,9,9,100,6
1,2,06-N2,6,29,3,8,179,9,9,100,6
1,2,06-N2,20,115,5,25,183,6,9,100,6
1,2,06-N2,17,182,9,22,224,9,8,90,6
1,2,06-N2,8,121,8,27,426,14,8,90,6
1,2,06-N2,13,61,4,16,284,9,9,100,6
1,2,06-N2,14,126,6,28,875,16,9,100,6
1,2,06-N2,9,103,7,14,181,8,9,100,6
1,2,06-N2,6,55,4,11,158,8,8,90,6
1,2,06-N2,8,204,6,10,118,7,9,100,6
1,2,06-N2,35,117,6,42,403,14,9,100,6
1,2,06-N2,26,194,8,63,415,10,8,90,6
1,2,06-N2,7,30,4,19,98,6,9,100,6
1,2,06-N2,10,37,4,12,121,6,8,90,6
1,2,06-N2,9,38,4,18,177,8,8,90,6
1,2,06-N2,15,137,9,19,218,9,8,90,6
1,2,06-N2,8,114,7,10,205,9,9,100,6
1,2,06-N2,13,42,4,28,135,6,8,90,6
1,2,06-N2,14,402,12,18,735,14,9,100,6
1,2,06-N2,8,39,3,9,68,5,9,100,6
1,2,06-N2,8,76,6,12,186,9,8,90,6
1,2,06-N2,26,155,8,31,203,8,8,90,6
1,2,06-N2,8,468,13,28,527,13,9,100,6
1,2,06-N2,9,224,9,28,288,11,8,90,6
1,2,06-N2,10,45,4,11,109,6,9,100,6
1,2,06-N2,24,87,6,25,122,7,9,100,6
1,2,06-N2,2,73,2,27,543,15,9,100,6
1,2,06-N2,14,608,8,20,1965,21,9,100,6
1,2,06-N2,10,77,4,18,217,6,9,100,6
2,2,06-N2,9,150,7,24,254,9,9,100,6
2,2,06-N2,14,115,8,15,232,10,9,100,6
2,2,06-N2,2,0,0,7,9,2,8,90,6
2,2,06-N2,6,127,6,8,145,7,9,100,6
2,2,06-N2,6,29,3,9,150,7,8,90,6
2,2,06-N2,19,200,5,24,136,6,8,90,6
2,2,06-N2,12,344,9,19,268,11,9,100,6
2,2,06-N2,4,10,2,8,107,6,9,100,6
2,2,06-N2,8,39,4,9,100,6,9,100,6
2,2,06-N2,3,110,7,5,199,8,9,100,6
2,2,06-N2,18,304,9,21,143,7,9,100,6
3,2,06-N2,8,58,4,12,304,11,9,100,6
3,2,06-N2,21,201,8,31,444,13,8,90,6
3,2,06-N2,8,260,9,18,764,14,8,90,6
3,2,06-N2,4,28,3,6,244,7,8,90,6
3,2,06-N2,9,425,7,19,640,9,9,100,6
3,2,06-N2,32,155,7,38,261,10,9,100,6
3,2,06-N2,15,357,10,17,544,11,9,100,6
3,2,06-N2,23,138,6,23,344,9,9,100,6
3,2,06-N2,5,10,2,29,184,8,8,90,6
3,2,06-N2,19,76,5,21,204,8,9,100,6
3,2,06-N2,1,0,0,5,30,3,9,100,6
3,2,06-N2,8,168,8,11,158,7,8,90,6
3,2,06-N2,18,127,7,23,160,8,9,100,6
3,2,06-N2,16,191,9,24,484,12,9,100,6
4,2,06-N2,3,87,5,11,123,6,8,90,6
4,2,06-N2,10,78,6,13,94,6,9,100,6
4,2,06-N2,8,147,5,42,238,7,9,100,6
4,2,06-N2,8,272,7,13,450,10,9,100,6
4,2,06-N2,11,87,6,15,110,7,8,90,6
4,2,06-N2,11,222,9,19,350,11,9,100,6
4,2,06-N2,12,43,5,24,94,7,8,90,6
4,2,06-N2,9,42,4,19,119,8,9,100,6
4,2,06-N2,8,52,5,11,93,6,9,100,6
4,2,06-N2,7,366,8,14,654,12,9,100,6
4,2,06-N2,11,192,7,19,472,11,9,100,6
4,2,06-N2,11,72,6,15,282,9,8,90,6
4,2,06-N2,1,485,3,10,1377,8,9,100,6
4,2,06-N2,10,522,9,13,767,11,9,100,6
4,2,06-N2,22,359,10,41,467,11,8,90,6
4,2,06-N2,11,170,7,15,305,8,9,100,6
4,2,06-N2,4,8,2,10,102,6,9,100,6
4,2,06-N2,16,53,4,25,134,7,9,100,6
4,2,06-N2,11,93,6,14,120,6,9,100,6
4,2,06-N2,8,535,7,14,732,9,9,100,6
4,2,06-N2,17,90,4,15,204,7,8,90,6
4,2,06-N2,23,148,8,29,208,9,8,90,6
4,2,06-N2,15,58,4,20,149,7,8,90,6
4,2,06-N2,10,60,5,13,175,8,9,100,6
4,2,06-N2,6,105,5,13,303,8,8,90,6
4,2,06-N2,12,97,6,14,131,7,9,100,6
4,2,06-N2,2,2,1,24,231,9,8,90,6
4,2,06-N2,9,362,7,23,788,11,9,100,6
4,2,06-N2,11,373,12,13,922,18,9,100,6
4,2,06-N2,12,145,7,14,177,7,9,100,6
4,2,06-N2,14,111,6,15,171,8,9,100,6
5,2,06-N2,8,852,12,11,998,13,8,90,6
5,2,06-N2,4,29,3,10,124,7,9,100,6
5,2,06-N2,9,45,3,15,115,6,9,100,6
5,2,06-N2,9,53,4,45,1016,18,9,100,6
5,2,06-N2,7,195,8,8,175,8,9,100,6
5,2,06-N2,10,42,4,12,122,7,9,100,6
5,2,06-N2,6,17,3,16,91,7,9,100,6
5,2,06-N2,12,88,6,12,160,7,9,100,6
5,2,06-N2,15,47,4,14,94,6,9,100,6
5,2,06-N2,9,108,6,15,1826,19,9,100,6
5,2,06-N2,6,96,7,16,242,10,9,100,6
5,2,06-N2,2,32,3,19,624,11,9,100,6
5,2,06-N2,1,21,2,11,790,16,8,90,6
5,2,06-N2,23,147,8,42,324,11,9,100,6
5,2,06-N2,11,105,7,15,197,9,9,100,6
5,2,06-N2,6,807,11,13,1547,13,9,100,6
5,2,06-N2,12,171,7,16,186,7,9,100,6
5,2,06-N2,14,74,5,15,97,6,9,100,6
5,2,06-N2,27,183,8,25,269,9,9,100,6
5,2,06-N2,17,85,4,25,160,6,9,100,6
5,2,06-N2,12,44,4,18,184,9,9,100,6
5,2,06-N2,13,57,5,15,94,6,9,100,6
5,2,06-N2,15,117,6,20,178,8,8,90,6
5,2,06-N2,9,38,4,13,86,6,8,90,6
5,2,06-N2,9,135,7,13,189,7,9,100,6
5,2,06-N2,21,153,8,30,267,9,9,100,6
5,2,06-N2,1,36,1,13,153,5,9,100,6
5,2,06-N2,8,164,5,18,128,4,9,100,6
5,2,06-N2,10,27,4,12,96,7,9,100,6
5,2,06-N2,1,0,0,20,936,14,9,100,6
5,2,06-N2,13,92,6,18,238,8,9,100,6
5,2,06-N2,5,192,8,9,235,8,9,100,6
5,2,06-N2,33,143,7,47,527,14,9,100,6
5,2,06-N2,30,89,5,36,131,6,8,90,6
5,2,06-N2,9,226,6,8,341,6,9,100,6
5,2,06-N2,19,471,10,26,951,17,9,100,6
5,2,06-N2,6,332,9,8,399,9,9,100,6
5,2,06-N2,20,132,6,24,207,8,9,100,6
5,2,06-N2,0,60,5,2,209,6,8,90,6
5,2,06-N2,10,943,7,13,1067,11,9,100,6
5,2,06-N2,10,157,7,14,173,8,9,100,6
5,2,06-N2,9,595,14,45,970,17,8,90,6
5,2,06-N2,0,56,4,18,100,5,9,100,6
5,2,06-N2,7,44,4,12,86,6,9,100,6
5,2,06-N2,6,54,3,10,188,6,9,100,6
5,2,06-N2,9,150,8,13,235,9,9,100,6
5,2,06-N2,16,171,8,22,568,14,9,100,6
5,2,06-N2,13,83,5,16,116,7,9,100,6
5,2,06-N2,10,106,5,12,171,6,9,100,6
5,2,06-N2,11,71,5,14,135,7,8,90,6
5,2,06-N2,16,155,8,23,265,10,9,100,6
5,2,06-N2,25,215,7,42,330,9,9,100,6
5,2,06-N2,9,213,7,18,503,10,9,100,6
5,2,06-N2,15,44,4,16,108,5,8,90,6
5,2,06-N2,20,209,8,26,1179,19,9,100,6
5,2,06-N2,11,87,6,12,105,6,9,100,6
5,2,06-N2,9,65,5,14,162,7,9,100,6
5,2,06-N2,18,106,6,18,127,6,9,100,6
5,2,06-N2,8,69,5,12,100,6,9,100,6
2,2,06-A1,0,0,0,1,0,0,14,320,9
4,2,06-A1,0,0,0,20,565,10,14,320,9
4,2,06-A1,0,0,0,7,694,13,14,320,9
5,2,06-A1,0,0,0,31,378,11,14,320,9
5,2,06-A1,0,0,0,21,340,10,14,320,9
5,2,06-A1,0,0,0,28,901,16,14,320,9
2,2,06-A2,0,0,0,18,3731,15,9,310,9
2,2,06-A2,0,0,0,15,507,15,9,310,9
2,2,06-A2,0,0,0,8,75,5,9,310,9
4,2,06-A2,0,0,0,18,348,9,9,310,9
4,2,06-A2,0,0,0,14,320,9,9,310,9
4,2,06-A2,0,0,0,7,686,13,9,310,9
4,2,06-A2,0,0,0,20,565,10,9,310,9
5,2,06-A2,0,0,0,11,238,8,9,310,9
5,2,06-A2,0,0,0,17,965,13,9,310,9
5,2,06-A2,0,0,0,19,1496,13,9,310,9
5,2,06-A2,0,0,0,5,3,1,3,11,2
5,2,06-A2,0,0,0,27,658,16,9,310,9
5,2,06-A2,0,0,0,10,757,10,9,310,9
2,2,06-A3,0,0,0,18,480,12,11,220,9
1,2,06-A4,0,0,0,1,253,5,16,320,10
1,2,06-A4,0,0,0,105,1029,18,16,320,10
2,2,06-A4,0,0,0,26,2369,25,16,320,10
5,2,06-A4,0,0,0,24,722,14,16,320,10
1,2,06-B1,0,0,0,27,496,11,14,320,9
1,2,06-B1,0,0,0,18,431,13,14,320,9
1,2,06-B1,0,0,0,47,723,15,14,320,9
1,2,06-B1,0,0,0,36,1150,17,14,320,9
1,2,06-B1,0,0,0,22,398,12,14,320,9
1,2,06-B1,0,0,0,2,566,12,14,320,9
1,2,06-B1,0,0,0,33,251,10,14,320,9
1,2,06-B1,0,0,0,6,50,4,14,320,9
1,2,06-B1,0,0,0,17,497,12,14,320,9
2,2,06-B1,0,0,0,30,939,19,14,320,9
2,2,06-B1,0,0,0,30,637,12,14,320,9
5,2,06-B1,0,0,0,8,883,13,14,320,9
5,2,06-B1,0,0,0,6,65,5,14,320,9
